tripid,bikeid,starttime,stoptime,tripduration,O_id,O_name,O_lat,O_lon,D_id,D_name,D_lat,D_lon,usertype,gender,birth
4879,4310,45661,49734,"4,073.0",24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,Customer,,
4880,2533,45661,47011,"1,350.0",107,Desplaines St & Jackson Blvd,41.878287,-87.643909,178,State St & 19th St,41.856594,-87.627542,Subscriber,Male,1983
4881,4861,45664,50102,"4,438.0",267,Lake Park Ave & 47th St,41.809443,-87.591875,267,Lake Park Ave & 47th St,41.809443,-87.591875,Customer,,
4882,4384,45667,47962,"2,295.0",94,Clark St & Armitage Ave,41.918306,-87.636282,346,Ada St & Washington Blvd,41.88283,-87.661206,Subscriber,Male,1984
4883,5679,45670,46563,893.0,164,Franklin St & Lake St,41.885837,-87.6355,77,Clinton St & Madison St,41.882242,-87.641066,Customer,,
4884,6009,45669,46059,390.0,327,Sheffield Ave & Webster Ave,41.92154,-87.653818,340,Clark St & Wrightwood Ave,41.929546,-87.643118,Subscriber,Female,1961
4885,2953,45678,48080,"2,402.0",309,Leavitt St & Armitage Ave,41.917805,-87.682437,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Customer,,
4886,1179,45680,48068,"2,388.0",309,Leavitt St & Armitage Ave,41.917805,-87.682437,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Customer,,
4887,6462,45680,49841,"4,161.0",459,Lakefront Trail & Bryn Mawr Ave,41.984036696,-87.652310469,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4888,5175,45687,46196,509.0,304,Broadway & Waveland Ave,41.949074,-87.648636,227,Southport Ave & Waveland Ave,41.94815,-87.66394,Subscriber,Female,1992
4889,5045,45686,46733,"1,047.0",210,Ashland Ave & Division St,41.90345,-87.667747,176,Clark St & Elm St,41.902973,-87.63128,Customer,Female,1989
4890,4309,45687,50751,"5,064.0",85,Michigan Ave & Oak St,41.90096039,-87.62377664,461,Broadway & Ridge Ave,41.984044611,-87.660273829,Customer,,
4891,1435,45693,46607,914.0,222,Milwaukee Ave & Rockwell St,41.920195,-87.693033,491,Talman Ave & Addison St,41.946635831,-87.694614758,Subscriber,Female,1993
4892,641,45696,46154,458.0,198,Green St & Madison St,41.881892,-87.648789,192,Canal St & Adams St,41.879255,-87.639904,Subscriber,Female,1963
4893,236,45697,46206,509.0,220,Clark St & Drummond Pl,41.931248,-87.644336,177,Theater on the Lake,41.926277,-87.630834,Subscriber,Male,1986
4894,5363,45698,46110,412.0,605,University Library (NU),42.052939,-87.673447,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,Subscriber,Male,1986
4895,3971,45702,46110,408.0,605,University Library (NU),42.052939,-87.673447,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,Subscriber,Female,1987
4896,2191,45704,46126,422.0,144,Larrabee St & Webster Ave,41.921822,-87.64414,118,Sedgwick St & North Ave,41.911386,-87.638677,Subscriber,Female,1991
4897,4240,45707,46218,511.0,220,Clark St & Drummond Pl,41.931248,-87.644336,177,Theater on the Lake,41.926277,-87.630834,Subscriber,Female,1986
4898,5337,45708,46126,418.0,144,Larrabee St & Webster Ave,41.921822,-87.64414,118,Sedgwick St & North Ave,41.911386,-87.638677,Subscriber,Male,1991
4899,2920,45718,45896,178.0,109,900 W Harrison St,41.874754,-87.649807,108,Halsted St & Polk St,41.87184,-87.64664,Subscriber,Male,1976
4900,6175,45718,46595,877.0,254,Pine Grove Ave & Irving Park Rd,41.954383,-87.648043,13,Wilton Ave & Diversey Pkwy,41.932418,-87.652705,Customer,,
4901,6213,45720,46204,484.0,192,Canal St & Adams St,41.879255,-87.639904,44,State St & Randolph St,41.884730201,-87.627733569,Subscriber,,
4902,3791,45720,48969,"3,249.0",25,Michigan Ave & Pearson St,41.89766,-87.62351,260,Kedzie Ave & Milwaukee Ave,41.929567,-87.707857,Customer,Female,1991
4903,3694,45721,50751,"5,030.0",85,Michigan Ave & Oak St,41.90096039,-87.62377664,461,Broadway & Ridge Ave,41.984044611,-87.660273829,Customer,,
4904,3660,45721,46728,"1,007.0",7,Field Blvd & South Water St,41.886349063,-87.617516547,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Subscriber,Male,1989
4905,4383,45722,46721,999.0,7,Field Blvd & South Water St,41.886349063,-87.617516547,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Subscriber,Female,1989
4906,730,45725,46126,401.0,144,Larrabee St & Webster Ave,41.921822,-87.64414,118,Sedgwick St & North Ave,41.911386,-87.638677,Subscriber,Male,2002
4907,3968,45733,47682,"1,949.0",177,Theater on the Lake,41.926277,-87.630834,177,Theater on the Lake,41.926277,-87.630834,Customer,,
4908,2339,45739,48082,"2,343.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4909,5283,45741,48040,"2,299.0",284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,Customer,,
4910,72,45741,46790,"1,049.0",41,Federal St & Polk St,41.872077633,-87.629543773,341,Adler Planetarium,41.866095,-87.607267,Subscriber,Female,1963
4911,1037,45747,46577,830.0,35,Streeter Dr & Grand Ave,41.892278,-87.612043,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Male,1980
4912,5857,45753,47278,"1,525.0",291,Wells St & Evergreen Ave,41.906724,-87.63483,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,Customer,Male,1966
4913,4394,45754,48074,"2,320.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4914,6191,45752,46351,599.0,228,Damen Ave & Melrose Ave,41.9406,-87.6785,229,Southport Ave & Roscoe St,41.943739,-87.66402,Subscriber,Male,1973
4915,4910,45753,45890,137.0,340,Clark St & Wrightwood Ave,41.929546,-87.643118,324,Stockton Dr & Wrightwood Ave,41.93132,-87.638742,Subscriber,Male,1995
4916,3827,45756,47691,"1,935.0",177,Theater on the Lake,41.926277,-87.630834,177,Theater on the Lake,41.926277,-87.630834,Customer,,
4917,3979,45757,46139,382.0,141,Clark St & Lincoln Ave,41.915689,-87.6346,224,Halsted St & Willow St,41.913865,-87.648755,Subscriber,Female,1983
4918,1538,45762,46525,763.0,457,Clark St & Elmdale Ave,41.990887,-87.669758,326,Clark St & Leland Ave,41.967096,-87.667429,Subscriber,Female,1979
4919,4564,45769,48390,"2,621.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,112,Green St & Randolph St,41.883668,-87.64867,Customer,,
4920,1550,45769,45998,229.0,300,Broadway & Barry Ave,41.937725,-87.644095,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,Subscriber,Male,1954
4921,4433,45770,48954,"3,184.0",312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4922,4757,45773,48048,"2,275.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4923,658,45781,52957,"7,176.0",110,Dearborn St & Erie St,41.893992,-87.629318,195,Columbus Dr & Randolph St,41.884728,-87.619521,Customer,,
4924,3523,45782,49765,"3,983.0",327,Sheffield Ave & Webster Ave,41.92154,-87.653818,26,McClurg Ct & Illinois St,41.890359,-87.617532,Customer,,
4925,4021,45783,46594,811.0,126,Clark St & North Ave,41.911974,-87.631942,161,Rush St & Superior St,41.895764746,-87.625908033,Subscriber,Male,1990
4926,5842,45785,47278,"1,493.0",291,Wells St & Evergreen Ave,41.906724,-87.63483,99,Lake Shore Dr & Ohio St,41.89257,-87.614492,Customer,Female,1959
4927,5240,45785,48067,"2,282.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4928,522,45787,46614,827.0,185,Stave St & Armitage Ave,41.917741,-87.691392,491,Talman Ave & Addison St,41.946635831,-87.694614758,Subscriber,Male,1986
4929,1130,45789,48390,"2,601.0",35,Streeter Dr & Grand Ave,41.892278,-87.612043,112,Green St & Randolph St,41.883668,-87.64867,Customer,,
4930,1799,45789,46546,757.0,134,Peoria St & Jackson Blvd,41.877749,-87.649633,212,Wells St & Hubbard St,41.889906,-87.634266,Subscriber,Male,1984
4931,2295,45789,46621,832.0,112,Green St & Randolph St,41.883668,-87.64867,212,Wells St & Hubbard St,41.889906,-87.634266,Subscriber,Female,1993
4932,5889,45790,46908,"1,118.0",268,Lake Shore Dr & North Blvd,41.911722,-87.626804,300,Broadway & Barry Ave,41.937725,-87.644095,Subscriber,Female,1976
4933,5231,45791,52196,"6,405.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,90,Millennium Park,41.8810317,-87.62408432,Customer,Male,1995
4934,4737,45790,46609,819.0,126,Clark St & North Ave,41.911974,-87.631942,161,Rush St & Superior St,41.895764746,-87.625908033,Subscriber,Female,1992
4935,5479,45793,47576,"1,783.0",518,Conservatory Dr & Lake St,41.885502,-87.716866,61,Wood St & Milwaukee Ave,41.907655,-87.672552,Subscriber,Female,1974
4936,5135,45792,48512,"2,720.0",290,Kedzie Ave & Palmer Ct,41.921525,-87.707322,290,Kedzie Ave & Palmer Ct,41.921525,-87.707322,Customer,Female,1985
4937,5840,45793,48954,"3,161.0",312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4938,5953,45796,46621,825.0,112,Green St & Randolph St,41.883668,-87.64867,212,Wells St & Hubbard St,41.889906,-87.634266,Subscriber,Male,1992
4939,4734,45798,47847,"2,049.0",91,Clinton St & Washington Blvd,41.88338,-87.64117,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Male,1964
4940,3701,45799,46705,906.0,143,Sedgwick St & Webster Ave,41.922167,-87.638888,143,Sedgwick St & Webster Ave,41.922167,-87.638888,Subscriber,Male,1953
4941,2697,45799,52945,"7,146.0",110,Dearborn St & Erie St,41.893992,-87.629318,195,Columbus Dr & Randolph St,41.884728,-87.619521,Customer,,
4942,2325,45800,48966,"3,166.0",312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4943,3581,45804,46151,347.0,341,Adler Planetarium,41.866095,-87.607267,3,Shedd Aquarium,41.867225957,-87.61535539,Customer,,
4944,3205,45806,47610,"1,804.0",166,Ashland Ave & Wrightwood Ave,41.92883,-87.668507,291,Wells St & Evergreen Ave,41.906724,-87.63483,Customer,,
4945,2472,45807,48971,"3,164.0",312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4946,6193,45808,52164,"6,356.0",123,California Ave & Milwaukee Ave,41.922695,-87.697153,145,Mies van der Rohe Way & Chestnut St,41.898586651,-87.621915226,Customer,,
4947,5375,45814,47323,"1,509.0",300,Broadway & Barry Ave,41.937725,-87.644095,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Subscriber,Female,1989
4948,6348,45817,49754,"3,937.0",327,Sheffield Ave & Webster Ave,41.92154,-87.653818,26,McClurg Ct & Illinois St,41.890359,-87.617532,Customer,,
4949,5818,45818,57048,"11,230.0",601,Central St Metra,42.063598,-87.69873,601,Central St Metra,42.063598,-87.69873,Customer,,
4950,2237,45819,46128,309.0,296,Broadway & Belmont Ave,41.940106,-87.645451,304,Broadway & Waveland Ave,41.949074,-87.648636,Subscriber,Male,1988
4951,3494,45819,46772,953.0,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,150,Fort Dearborn Dr & 31st St,41.838556,-87.608218,Subscriber,Male,1969
4952,6442,45821,46256,435.0,3,Shedd Aquarium,41.867225957,-87.61535539,341,Adler Planetarium,41.866095,-87.607267,Customer,,
4953,4301,45819,46225,406.0,354,Sheridan Rd & Greenleaf Ave,42.010586563,-87.662412095,354,Sheridan Rd & Greenleaf Ave,42.010586563,-87.662412095,Customer,,
4954,5449,45822,48077,"2,255.0",110,Dearborn St & Erie St,41.893992,-87.629318,94,Clark St & Armitage Ave,41.918306,-87.636282,Subscriber,Male,1955
4955,4466,45824,49756,"3,932.0",327,Sheffield Ave & Webster Ave,41.92154,-87.653818,26,McClurg Ct & Illinois St,41.890359,-87.617532,Customer,,
4956,6353,45830,58505,"12,675.0",623,Michigan Ave & 8th St,41.872773,-87.623981,623,Michigan Ave & 8th St,41.872773,-87.623981,Customer,,
4957,1277,45832,46527,695.0,300,Broadway & Barry Ave,41.937725,-87.644095,312,Clarendon Ave & Gordon Ter,41.957879,-87.649519,Subscriber,Female,1969
4958,2661,45835,47822,"1,987.0",174,Canal St & Madison St,41.882091,-87.639833,97,Field Museum,41.865312,-87.617867,Subscriber,Male,1965
4959,2485,45837,46168,331.0,291,Wells St & Evergreen Ave,41.906724,-87.63483,364,Larrabee St & Oak St,41.900219493,-87.642985468,Subscriber,Male,1985
4960,5251,45837,47894,"2,057.0",94,Clark St & Armitage Ave,41.918306,-87.636282,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4961,5782,45838,45970,132.0,77,Clinton St & Madison St,41.882242,-87.641066,66,Clinton St & Lake St,41.885637,-87.641823,Subscriber,Male,1989
4962,5491,45840,46797,957.0,349,Halsted St & Wrightwood Ave,41.929143,-87.649077,330,Lincoln Ave & Addison St,41.946176,-87.673308,Subscriber,Male,1988
4963,5279,45840,46248,408.0,68,Clinton St & Tilden St,41.875885,-87.640795,66,Clinton St & Lake St,41.885637,-87.641823,Subscriber,Male,1989
4964,974,45841,46032,191.0,346,Ada St & Washington Blvd,41.88283,-87.661206,80,Aberdeen St & Monroe St,41.880419,-87.655519,Subscriber,Male,1975
4965,508,45846,52164,"6,318.0",123,California Ave & Milwaukee Ave,41.922695,-87.697153,145,Mies van der Rohe Way & Chestnut St,41.898586651,-87.621915226,Customer,,
4966,354,45847,48822,"2,975.0",220,Clark St & Drummond Pl,41.931248,-87.644336,53,Wells St & Huron St,41.894722,-87.634362,Subscriber,Male,1977
4967,5468,45847,57069,"11,222.0",601,Central St Metra,42.063598,-87.69873,601,Central St Metra,42.063598,-87.69873,Customer,,
4968,6000,45847,47360,"1,513.0",219,Damen Ave & Cortland St,41.915983,-87.677335,117,Wilton Ave & Belmont Ave,41.94018,-87.65304,Subscriber,Male,1989
4969,4667,45850,48023,"2,173.0",34,Cannon Dr & Fullerton Ave,41.926755988,-87.634428785,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4970,5161,45851,46213,362.0,57,Clinton St & Roosevelt Rd,41.867117783,-87.641087959,59,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,Customer,,
4971,4905,45853,58512,"12,659.0",623,Michigan Ave & 8th St,41.872773,-87.623981,623,Michigan Ave & 8th St,41.872773,-87.623981,Customer,,
4972,4189,45857,49044,"3,187.0",69,Damen Ave & Pierce Ave,41.909396007,-87.677691929,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Male,1975
4973,194,45858,47206,"1,348.0",329,Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,299,Halsted St & Roscoe St,41.94367,-87.64895,Customer,,
4974,4042,45859,46721,862.0,297,Paulina St & Montrose Ave,41.961507,-87.671387,165,Clark St & Grace St,41.95078,-87.659172,Subscriber,Male,1953
4975,2680,45869,47354,"1,485.0",143,Sedgwick St & Webster Ave,41.922167,-87.638888,77,Clinton St & Madison St,41.882242,-87.641066,Subscriber,Female,1993
4976,1046,45872,52051,"6,179.0",198,Green St & Madison St,41.881892,-87.648789,289,Wells St & Concord Ln,41.912133,-87.634656,Customer,Male,1990
4977,1564,45877,52051,"6,174.0",198,Green St & Madison St,41.881892,-87.648789,289,Wells St & Concord Ln,41.912133,-87.634656,Customer,Female,1991
4978,4791,45877,46432,555.0,191,Canal St & Monroe St (*),41.880381,-87.639507,71,Morgan St & Lake St,41.885483308,-87.652304856,Customer,Female,1989
4979,4238,45879,49765,"3,886.0",327,Sheffield Ave & Webster Ave,41.92154,-87.653818,26,McClurg Ct & Illinois St,41.890359,-87.617532,Customer,Female,1992
4980,972,45886,47865,"1,979.0",91,Clinton St & Washington Blvd,41.88338,-87.64117,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Female,1997
4981,6313,45886,47865,"1,979.0",91,Clinton St & Washington Blvd,41.88338,-87.64117,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4982,1648,45887,48013,"2,126.0",34,Cannon Dr & Fullerton Ave,41.926755988,-87.634428785,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4983,2645,45890,46478,588.0,74,Kingsbury St & Erie St,41.893626,-87.641527,93,Sheffield Ave & Willow St,41.913688,-87.652855,Subscriber,Male,1986
4984,3776,45891,46756,865.0,41,Federal St & Polk St,41.872077633,-87.629543773,341,Adler Planetarium,41.866095,-87.607267,Subscriber,Male,1954
4985,5894,45896,48076,"2,180.0",153,Southport Ave & Wellington Ave,41.935733,-87.663576,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Customer,,
4986,6042,45899,46219,320.0,458,Broadway & Thorndale Ave,41.989742511,-87.660140621,454,Broadway & Granville Ave,41.994779688,-87.660284535,Subscriber,Male,1976
4987,4970,45900,46950,"1,050.0",334,Lake Shore Dr & Belmont Ave,41.940775,-87.639192,249,Montrose Harbor,41.963982,-87.638181,Subscriber,Female,1982
4988,4052,45901,52101,"6,200.0",313,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,424,Museum of Science and Industry,41.79172821,-87.583945009,Customer,,
4989,373,45904,46304,400.0,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,181,LaSalle St & Illinois St,41.890762,-87.631697,Subscriber,Female,1988
4990,4807,45905,47878,"1,973.0",91,Clinton St & Washington Blvd,41.88338,-87.64117,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4991,4774,45906,46888,982.0,7,Field Blvd & South Water St,41.886349063,-87.617516547,268,Lake Shore Dr & North Blvd,41.911722,-87.626804,Subscriber,Female,1989
4992,3731,45909,47990,"2,081.0",304,Broadway & Waveland Ave,41.949074,-87.648636,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Subscriber,Male,1985
4993,5203,45916,47870,"1,954.0",91,Clinton St & Washington Blvd,41.88338,-87.64117,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4994,453,45917,46900,983.0,301,Clark St & Schiller St,41.907993,-87.631501,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,,
4995,4996,45922,46764,842.0,97,Field Museum,41.865312,-87.617867,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,Subscriber,Female,1995
4996,2513,45922,46764,842.0,97,Field Museum,41.865312,-87.617867,284,Michigan Ave & Jackson Blvd,41.87785,-87.62408,Subscriber,Female,1993
4997,3700,45921,47882,"1,961.0",303,Broadway & Cornelia Ave,41.945529,-87.646439,51,Clark St & Randolph St,41.884576228,-87.63188991,Subscriber,Female,1984
4998,3891,45925,52026,"6,101.0",313,Lakeview Ave & Fullerton Pkwy,41.925858,-87.638973,424,Museum of Science and Industry,41.79172821,-87.583945009,Customer,,
4999,4557,45926,46902,976.0,506,Spaulding Ave & Armitage Ave,41.917183752,-87.710356652,309,Leavitt St & Armitage Ave,41.917805,-87.682437,Subscriber,Female,1975
5000,6135,45928,46380,452.0,58,Marshfield Ave & Cortland St,41.916017,-87.668879,188,Greenview Ave & Fullerton Ave,41.92533,-87.6658,Subscriber,Female,1982
5001,2506,45928,46714,786.0,490,Troy St & Elston Ave,41.945243568,-87.706649901,630,Kildare Ave & Montrose Ave,41.96108,-87.73569,Subscriber,Male,1992
5002,929,45930,46164,234.0,24,Fairbanks Ct & Grand Ave,41.89186,-87.62062,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Subscriber,Female,1982
5003,4244,45932,46557,625.0,3,Shedd Aquarium,41.867225957,-87.61535539,6,Dusable Harbor,41.886976,-87.612813,Subscriber,Female,1984
5004,5602,45937,46211,274.0,322,Kimbark Ave & 53rd St,41.799568,-87.594747,419,Lake Park Ave & 53rd St,41.799494294,-87.586449896,Subscriber,Male,1987
5005,950,45946,50005,"4,059.0",114,Sheffield Ave & Waveland Ave,41.949399,-87.654529,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Customer,Female,1991
5006,1193,45940,60927,"14,987.0",229,Southport Ave & Roscoe St,41.943739,-87.66402,226,Racine Ave & Belmont Ave,41.939743,-87.658865,Customer,Female,1985
5007,5608,45948,46900,952.0,301,Clark St & Schiller St,41.907993,-87.631501,35,Streeter Dr & Grand Ave,41.892278,-87.612043,Subscriber,Male,1988
5008,2454,45948,46357,409.0,210,Ashland Ave & Division St,41.90345,-87.667747,69,Damen Ave & Pierce Ave,41.909396007,-87.677691929,Subscriber,Female,1991
5009,3259,45949,47858,"1,909.0",76,Lake Shore Dr & Monroe St,41.880958,-87.616743,4,Burnham Harbor,41.856268,-87.613348,Subscriber,,
5010,6004,45953,47131,"1,178.0",457,Clark St & Elmdale Ave,41.990887,-87.669758,295,Broadway & Argyle St,41.973815,-87.65966,Subscriber,Male,1985
5011,2058,45954,47051,"1,097.0",177,Theater on the Lake,41.926277,-87.630834,85,Michigan Ave & Oak St,41.90096039,-87.62377664,Subscriber,Female,1992
5012,1378,45954,46100,146.0,31,Franklin St & Chicago Ave,41.896776,-87.635633,53,Wells St & Huron St,41.894722,-87.634362,Subscriber,Male,1989
5013,907,45954,46293,339.0,61,Wood St & Milwaukee Ave,41.907655,-87.672552,219,Damen Ave & Cortland St,41.915983,-87.677335,Subscriber,Male,1993
5014,4902,45955,46740,785.0,320,Loomis St & Lexington St,41.872187,-87.661501,107,Desplaines St & Jackson Blvd,41.878287,-87.643909,Customer,,
